passenger_id,first_name,last_name,frequent_flyer,weight,travel_style,baggage_count,check_in_preference,hair,eyes,skin_tone,clothes
P11083,Alex,Thomas,YES,8,LEISURE,1,ONLINE,brunette_f,blue,tone_4,red
P11084,Johanna,Roberts,YES,9,LEISURE,1,KIOSK,brunette,blue,tone_3,olive+green
P11085,Rahul,Roberts,NO,1,LEISURE,0,ONLINE,brunette_f,black,tone_1,suit
P11086,Ali,Clarke,NO,2,BUSINESS,2,ONLINE,black,blue,tone_1,olive+green
P11087,Kenji,Mitchell,NO,3,SOLO,1,KIOSK,brunette,black,tone_3,blue
P11088,Hyejin,Reddy,NO,2,LEISURE,2,KIOSK,blonde,blue,tone_4,red
P11089,Tao,Parker,NO,1,LEISURE,0,ONLINE,blonde_f,black,tone_5,red
P11090,Haruto,Ahmed,NO,2,LEISURE,0,ONLINE,black_f,blue,tone_5,olive+green
P11091,Chidi,Sandhu,YES,5,SOLO,2,ONLINE,brunette_f,black,tone_3,red
P11092,Yuki,Patel,NO,2,BUSINESS,1,ONLINE,black_f,blue,tone_3,olive+green
P11093,Valentina,Rahman,NO,1,LEISURE,0,DESK,brunette_f,blue,tone_2,suit
P11094,Khalid,Tran,NO,3,FAMILY,3,KIOSK,black_f,black,tone_1,blue
P11095,Oliver,Durand,NO,3,BUSINESS,1,ONLINE,blonde,blue,tone_2,olive+green
P11096,Leon,Sow,YES,5,SOLO,1,ONLINE,black_f,black,tone_1,suit
P11097,Noah,Tanaka,NO,2,LEISURE,1,ONLINE,black,blue,tone_4,blue
P11098,Declan,Walker,NO,1,FAMILY,3,DESK,black,black,tone_5,red
P11099,Amara,O'Brien,NO,1,FAMILY,3,DESK,black_f,blue,tone_5,suit
P11100,Tara,Nasser,NO,2,FAMILY,1,DESK,black_f,black,tone_4,red
P11101,Ade,Muller,NO,2,SOLO,0,DESK,brunette,black,tone_2,red
P11102,Thao,Owusu,NO,1,LEISURE,1,ONLINE,blonde_f,black,tone_6,suit
P11103,Jordan,Jackson,NO,1,FAMILY,1,DESK,blonde,blue,tone_4,olive+green
P11104,Haruto,Wright,NO,1,LEISURE,0,DESK,blonde_f,black,tone_6,suit
P11105,Riya,Zhang,YES,8,FAMILY,2,DESK,brunette_f,blue,tone_1,olive+green
P11106,Giulia,Dang,NO,1,FAMILY,2,KIOSK,blonde,black,tone_3,suit
P11107,Riley,Okafor,YES,9,LEISURE,2,ONLINE,brunette_f,blue,tone_1,suit
P11108,Yusuf,Huang,NO,3,LEISURE,2,KIOSK,brunette_f,black,tone_2,blue
P11109,Camille,Camara,NO,1,SOLO,0,ONLINE,brunette,blue,tone_3,blue
P11110,Karim,Petit,YES,7,LEISURE,0,KIOSK,brunette_f,black,tone_5,red
P11111,Amina,Kowalski,NO,1,FAMILY,3,DESK,blonde_f,blue,tone_2,red
P11112,Minji,Thompson,NO,1,LEISURE,2,KIOSK,brunette,black,tone_1,suit
P11113,Rahul,Walsh,NO,2,LEISURE,1,ONLINE,black_f,black,tone_6,red
P11114,Rohan,Pham,NO,2,LEISURE,1,KIOSK,brunette,blue,tone_5,red
P11115,Akira,Williams,NO,1,SOLO,1,ONLINE,brunette_f,black,tone_2,olive+green
P11116,Alex,Desai,NO,1,BUSINESS,0,ONLINE,black,black,tone_1,red
P11117,Giulia,Morgan,YES,5,FAMILY,1,KIOSK,black_f,blue,tone_1,red
P11118,Santiago,Mitchell,NO,3,SOLO,1,ONLINE,brunette_f,blue,tone_4,red
P11119,Imran,Ito,NO,2,LEISURE,1,ONLINE,brunette_f,blue,tone_3,red
P11120,Manon,Parker,NO,3,LEISURE,1,ONLINE,blonde_f,black,tone_6,blue
P11121,Ava,Haddad,NO,1,FAMILY,2,ONLINE,brunette_f,blue,tone_3,red
P11122,Hana,Stewart,YES,7,LEISURE,1,DESK,blonde_f,black,tone_6,red
P11123,Taylor,Jung,NO,1,BUSINESS,0,ONLINE,blonde_f,blue,tone_1,olive+green
P11124,Alfie,Camara,YES,10,FAMILY,2,KIOSK,blonde,black,tone_5,suit
P11125,Thomas,Zhang,NO,2,FAMILY,2,KIOSK,blonde,blue,tone_2,olive+green
P11126,Lucie,Smith,NO,1,LEISURE,1,ONLINE,black_f,black,tone_3,olive+green
P11127,Nathan,Esposito,YES,8,FAMILY,2,DESK,brunette,black,tone_1,suit
P11128,Dev,Nair,NO,1,FAMILY,2,KIOSK,brunette,black,tone_5,suit
P11129,Kabir,Fischer,NO,3,BUSINESS,1,ONLINE,blonde,black,tone_6,red
P11130,Mandeep,Desai,NO,3,FAMILY,2,DESK,blonde_f,blue,tone_5,olive+green
P11131,Hamza,Jackson,NO,2,LEISURE,1,ONLINE,blonde,blue,tone_4,olive+green
P11132,Vihaan,O'Brien,NO,2,LEISURE,1,ONLINE,black_f,blue,tone_1,blue
P11133,Minji,Xu,NO,1,LEISURE,0,ONLINE,blonde_f,black,tone_5,red
P11134,Violet,Singh,NO,2,LEISURE,2,ONLINE,black,black,tone_2,red
P11135,Nia,Carter,NO,2,LEISURE,0,KIOSK,black,black,tone_6,olive+green
P11136,Kofi,Anderson,NO,1,LEISURE,0,KIOSK,black,blue,tone_6,red
P11137,Jasleen,Zielinski,NO,3,SOLO,0,DESK,brunette_f,black,tone_4,red
P11138,Isha,Foster,NO,3,FAMILY,3,ONLINE,blonde_f,blue,tone_4,blue
P11139,Ren,Russell,NO,1,BUSINESS,0,KIOSK,brunette,blue,tone_5,red
P11140,Kwame,Nasser,NO,1,LEISURE,0,KIOSK,blonde,blue,tone_5,blue
P11141,Joon,Iyer,NO,1,LEISURE,0,DESK,black_f,black,tone_4,red
P11142,Kacper,Zielinski,YES,7,LEISURE,0,ONLINE,brunette_f,black,tone_1,blue
P11143,Hao,Rahman,NO,1,SOLO,0,KIOSK,black,black,tone_4,blue
P11144,Adwoa,Johnson,NO,1,LEISURE,0,ONLINE,blonde,blue,tone_4,red
P11145,Hyejin,Walker,NO,1,SOLO,1,KIOSK,blonde_f,blue,tone_1,suit
P11146,Alessia,Nasser,NO,1,FAMILY,2,DESK,brunette,black,tone_4,olive+green
P11147,Ronan,Wu,NO,2,FAMILY,1,KIOSK,blonde,black,tone_3,blue
P11148,Louis,Rahman,NO,1,FAMILY,2,ONLINE,brunette_f,blue,tone_6,blue
P11149,Manon,Agyeman,NO,2,LEISURE,2,ONLINE,brunette_f,black,tone_3,olive+green
P11150,Alfie,Schmidt,YES,8,BUSINESS,0,ONLINE,blonde,blue,tone_3,olive+green
P11151,William,Huang,YES,8,LEISURE,1,ONLINE,blonde_f,blue,tone_3,suit
P11152,Bethany,Kowalski,YES,5,SOLO,1,KIOSK,brunette,black,tone_4,suit
P11153,Aanya,Reed,NO,1,LEISURE,0,ONLINE,brunette_f,black,tone_3,suit
P11154,Lily,Hoang,NO,2,SOLO,2,DESK,black,black,tone_6,suit
P11155,Rin,Yang,NO,3,FAMILY,3,DESK,black,blue,tone_5,blue
P11156,Joon,Lee,NO,1,SOLO,0,ONLINE,blonde,blue,tone_1,olive+green
P11157,Niamh,Nasser,NO,1,FAMILY,2,DESK,blonde,black,tone_4,olive+green
P11158,Kabir,Watson,NO,2,LEISURE,1,KIOSK,black_f,blue,tone_5,suit
P11159,Maeve,Khalil,NO,2,LEISURE,1,KIOSK,black_f,blue,tone_3,blue
P11160,Minho,Anderson,NO,1,FAMILY,1,ONLINE,black_f,blue,tone_5,olive+green
P11161,Anja,Bui,NO,1,FAMILY,2,ONLINE,blonde,blue,tone_3,red
P11162,Cameron,Rodriguez,NO,3,BUSINESS,1,ONLINE,brunette_f,blue,tone_5,suit
P11163,Aiko,Khalil,NO,3,LEISURE,1,ONLINE,brunette_f,blue,tone_5,olive+green
P11164,Nadia,Ali,NO,1,LEISURE,1,ONLINE,black_f,blue,tone_4,red
P11165,Sami,Kumar,NO,3,SOLO,1,KIOSK,blonde,blue,tone_5,red
P11166,Dhruv,Scott,NO,1,FAMILY,2,ONLINE,brunette,black,tone_2,suit
P11167,Chiara,Asante,YES,10,LEISURE,2,ONLINE,black,black,tone_2,blue
P11168,Veer,Bernard,YES,8,FAMILY,2,ONLINE,black_f,blue,tone_2,blue
P11169,Jun,Iyer,NO,1,LEISURE,1,KIOSK,brunette,black,tone_3,red
P11170,Amrit,Bamba,NO,2,SOLO,1,DESK,blonde,black,tone_3,red
P11171,Ishaan,Rodriguez,NO,1,LEISURE,1,DESK,blonde,black,tone_1,blue
P11172,Hugo,Sandhu,NO,2,FAMILY,2,ONLINE,black,black,tone_5,blue
P11173,Evie,Kapoor,NO,2,SOLO,0,ONLINE,black_f,black,tone_1,blue
P11174,Michael,Takahashi,NO,2,BUSINESS,1,ONLINE,blonde,black,tone_6,blue
P11175,Chloe,Campbell,NO,1,LEISURE,1,KIOSK,blonde,blue,tone_6,red
P11176,Zain,Rao,NO,1,LEISURE,0,ONLINE,blonde_f,blue,tone_3,suit
P11177,Ishaan,Zielinski,NO,2,BUSINESS,1,ONLINE,blonde,black,tone_6,suit
P11178,Violet,Iyer,NO,1,SOLO,1,ONLINE,brunette,blue,tone_5,suit
P11179,Ahmed,Le,NO,2,FAMILY,2,DESK,blonde_f,blue,tone_1,suit
P11180,Harpreet,Bailey,YES,6,LEISURE,1,ONLINE,brunette_f,black,tone_6,red
P11181,Anja,Dubois,NO,2,LEISURE,1,ONLINE,black,blue,tone_2,suit
P11182,Felix,Dhillon,NO,1,LEISURE,1,ONLINE,blonde,blue,tone_4,blue
P11183,Layla,Smith,NO,3,LEISURE,1,KIOSK,brunette,blue,tone_5,red
P11184,Ade,Shah,YES,9,LEISURE,1,DESK,blonde,black,tone_3,red
P11185,Jules,Garcia,YES,10,LEISURE,1,DESK,black,blue,tone_6,red
P11186,Santiago,Haddad,NO,1,BUSINESS,1,ONLINE,brunette,blue,tone_4,suit
P11187,Jian,Lopez,NO,1,LEISURE,1,ONLINE,blonde,blue,tone_1,suit
P11188,Kenji,Byrne,NO,2,LEISURE,1,DESK,brunette,black,tone_3,blue
P11189,Samir,Ito,NO,1,SOLO,0,DESK,black,black,tone_6,red
P11190,Manon,Taylor,NO,2,LEISURE,1,ONLINE,black_f,black,tone_2,suit
P11191,Salma,Iqbal,NO,1,FAMILY,2,KIOSK,black_f,blue,tone_6,olive+green
P11192,Ngozi,Adams,NO,2,SOLO,1,DESK,black,blue,tone_1,suit
P11193,Adwoa,Mitchell,NO,1,FAMILY,2,ONLINE,black_f,blue,tone_3,olive+green
P11194,Ayana,Nwosu,NO,3,LEISURE,1,KIOSK,blonde,blue,tone_1,red
P11195,Cameron,Gray,NO,3,LEISURE,1,DESK,brunette_f,black,tone_5,red
P11196,Grace,Nguyen,YES,10,LEISURE,1,ONLINE,blonde_f,blue,tone_1,blue
P11197,Camille,Wisniewski,NO,1,SOLO,0,ONLINE,black,blue,tone_5,suit
P11198,Jacob,Le,NO,1,BUSINESS,0,DESK,brunette_f,black,tone_4,suit
P11199,Ahmed,Fischer,NO,2,BUSINESS,0,ONLINE,black,black,tone_1,blue
P11200,Bilal,Shah,NO,1,FAMILY,2,ONLINE,brunette_f,blue,tone_4,olive+green
P11201,Wei,Patel,NO,3,FAMILY,2,DESK,brunette,blue,tone_1,blue
P11202,Riya,Russell,NO,3,FAMILY,2,DESK,blonde_f,black,tone_2,blue
P11203,Yusuf,Lee,NO,2,LEISURE,2,KIOSK,brunette,blue,tone_2,red
P11204,Olivia,Johnson,NO,1,BUSINESS,0,KIOSK,brunette,black,tone_1,blue
P11205,Sami,Kapoor,NO,1,LEISURE,1,ONLINE,brunette,blue,tone_1,red
P11206,Marco,Murphy,NO,1,FAMILY,2,DESK,brunette,blue,tone_6,olive+green
P11207,Marco,Choi,NO,1,LEISURE,1,ONLINE,blonde,black,tone_1,olive+green
P11208,Kwame,Thompson,NO,1,FAMILY,2,ONLINE,blonde_f,black,tone_1,olive+green
P11209,Samir,Ricci,NO,3,LEISURE,0,KIOSK,brunette,blue,tone_1,suit
P11210,Minho,Gomez,NO,3,FAMILY,2,DESK,blonde,black,tone_1,red
P11211,Yuna,Jung,NO,2,BUSINESS,1,ONLINE,black_f,black,tone_1,red
P11212,Lily,Morgan,NO,1,LEISURE,0,ONLINE,brunette_f,black,tone_2,suit
P11213,Amelia,Camara,NO,2,BUSINESS,0,ONLINE,black,black,tone_1,suit
P11214,Yuna,Iyer,YES,10,SOLO,1,KIOSK,blonde_f,black,tone_4,blue
P11215,Aarav,Williams,YES,8,SOLO,1,ONLINE,brunette,black,tone_6,red
P11216,Ngozi,Sanchez,NO,1,LEISURE,1,ONLINE,black,black,tone_4,suit
P11217,Amina,Bennett,NO,2,LEISURE,1,DESK,black,blue,tone_6,suit
P11218,Neil,Smith,NO,1,SOLO,1,DESK,blonde,blue,tone_1,red
P11219,Mateo,Howard,NO,3,SOLO,1,DESK,blonde,black,tone_5,red
P11220,Greta,Thompson,NO,1,LEISURE,1,KIOSK,brunette_f,blue,tone_1,suit
P11221,Aryan,Malhotra,NO,3,BUSINESS,0,KIOSK,blonde_f,black,tone_3,blue
P11222,Aoife,Smith,NO,3,LEISURE,0,DESK,blonde_f,black,tone_3,suit
P11223,Ruby,Sanchez,NO,3,LEISURE,1,KIOSK,black_f,blue,tone_4,suit
P11224,Ayana,Nguyen,NO,2,LEISURE,1,DESK,black_f,blue,tone_1,olive+green
P11225,Ava,Brar,NO,1,LEISURE,1,DESK,black_f,black,tone_5,suit
P11226,Layla,Park,NO,2,BUSINESS,1,ONLINE,black,black,tone_5,suit
P11227,Chidi,Wilson,NO,1,LEISURE,1,ONLINE,blonde_f,black,tone_3,blue
P11228,Femi,Durand,NO,1,LEISURE,1,ONLINE,brunette,blue,tone_3,olive+green
P11229,Kofi,Nwosu,NO,2,FAMILY,3,KIOSK,brunette_f,blue,tone_3,olive+green
P11230,Mei,Sow,NO,1,BUSINESS,0,ONLINE,black,black,tone_2,red
P11231,Nisha,Murphy,NO,2,LEISURE,1,KIOSK,black,blue,tone_5,suit
P11232,Aditya,Nowak,YES,5,LEISURE,1,DESK,black_f,blue,tone_2,red
P11233,Yuna,Phan,NO,1,FAMILY,3,DESK,brunette,black,tone_3,olive+green
P11234,Ella,Gallagher,YES,5,LEISURE,1,ONLINE,blonde_f,black,tone_6,olive+green
P11235,Lucie,Watson,NO,1,LEISURE,0,ONLINE,brunette,black,tone_6,olive+green
P11236,Manpreet,Grant,YES,7,FAMILY,3,ONLINE,blonde_f,black,tone_1,red
P11237,Ananya,Sow,NO,2,FAMILY,1,DESK,blonde_f,black,tone_3,red
P11238,Mandeep,Khan,NO,1,LEISURE,1,ONLINE,black,black,tone_4,suit
P11239,Aarav,Patel,NO,1,SOLO,1,ONLINE,black_f,blue,tone_3,suit
P11240,Violet,Chen,NO,2,LEISURE,1,ONLINE,black,blue,tone_3,olive+green
P11241,Rohan,Gray,NO,2,LEISURE,0,ONLINE,black_f,blue,tone_3,olive+green
P11242,Greta,Fischer,NO,1,BUSINESS,0,ONLINE,black_f,black,tone_3,blue
P11243,Henry,Kone,NO,2,FAMILY,2,DESK,blonde,black,tone_4,red
P11244,Navdeep,Saleh,NO,1,FAMILY,2,DESK,black,black,tone_3,suit
P11245,Ishaan,Sharma,NO,2,SOLO,1,KIOSK,black,black,tone_1,olive+green
P11246,Ming,Ahmed,NO,1,SOLO,1,ONLINE,brunette_f,black,tone_6,red
P11247,Chloe,Shah,NO,1,BUSINESS,0,DESK,black_f,blue,tone_4,red
P11248,Oisin,Petit,NO,1,LEISURE,1,KIOSK,brunette_f,black,tone_5,suit
P11249,Neil,Ito,NO,1,SOLO,1,ONLINE,blonde,blue,tone_5,blue
P11250,Maeve,Lewandowski,NO,1,SOLO,1,DESK,brunette,black,tone_2,red
P11251,Soyeon,Walker,NO,2,BUSINESS,1,KIOSK,blonde,blue,tone_1,red
P11252,Valentina,Khan,NO,2,FAMILY,1,KIOSK,blonde,blue,tone_2,red
P11253,Sami,Liu,NO,3,BUSINESS,0,ONLINE,blonde,blue,tone_5,red
P11254,Grace,Ruiz,NO,2,SOLO,1,DESK,brunette,blue,tone_6,olive+green
P11255,Chloe,Vu,NO,1,FAMILY,3,KIOSK,black,blue,tone_5,olive+green
P11256,Bao,Baker,NO,1,SOLO,1,ONLINE,black,black,tone_4,suit
P11257,William,Ricci,NO,2,LEISURE,1,DESK,brunette,blue,tone_1,red
P11258,Hannah,Reed,NO,3,LEISURE,1,KIOSK,brunette,black,tone_5,red
P11259,Mariam,Cho,NO,3,LEISURE,2,ONLINE,black_f,blue,tone_2,suit
P11260,Kwame,Traore,NO,1,BUSINESS,0,KIOSK,brunette,blue,tone_6,olive+green
P11261,Thomas,Singh,NO,1,SOLO,1,ONLINE,black,black,tone_2,suit
P11262,Thao,Ricci,YES,5,LEISURE,0,DESK,blonde,blue,tone_6,red
P11263,Violet,Kumar,NO,2,LEISURE,2,DESK,brunette_f,black,tone_6,blue
P11264,Imran,Balogun,YES,5,LEISURE,2,ONLINE,blonde,blue,tone_6,suit
P11265,Tara,Mahmood,NO,3,BUSINESS,1,ONLINE,blonde,black,tone_4,suit
P11266,Wei,Durand,NO,2,BUSINESS,0,ONLINE,black_f,blue,tone_4,red
P11267,Taylor,Petit,NO,1,LEISURE,1,ONLINE,blonde_f,black,tone_2,suit
P11268,Mariam,Kim,NO,2,LEISURE,1,ONLINE,blonde,blue,tone_6,olive+green
P11269,Aanya,Durand,NO,1,BUSINESS,0,ONLINE,black_f,blue,tone_2,red
P11270,Evie,Dang,NO,2,SOLO,1,DESK,brunette_f,black,tone_1,suit
P11271,Felix,Kaminski,NO,3,BUSINESS,0,ONLINE,black,black,tone_1,suit
P11272,Harriet,Nasser,NO,1,FAMILY,2,ONLINE,blonde,blue,tone_5,blue
P11273,Alessia,Lewandowski,NO,1,LEISURE,1,DESK,blonde,blue,tone_2,olive+green
P11274,Kabir,Okafor,NO,3,LEISURE,1,DESK,blonde_f,blue,tone_5,olive+green
P11275,Felix,Green,NO,1,LEISURE,1,DESK,brunette,blue,tone_6,blue
P11276,Muhammad,Kim,NO,1,LEISURE,1,DESK,blonde_f,black,tone_4,blue
P11277,Matteo,Grant,YES,10,SOLO,1,ONLINE,blonde,blue,tone_5,olive+green
P11278,Sophia,Gill,NO,1,FAMILY,2,DESK,blonde,black,tone_3,olive+green
P11279,Tao,Nguyen,NO,2,LEISURE,1,ONLINE,brunette,blue,tone_6,red
P11280,Omar,Morgan,YES,7,SOLO,1,ONLINE,black,black,tone_2,suit
P11281,Yuna,Grant,NO,1,LEISURE,0,ONLINE,blonde_f,blue,tone_2,suit
P11282,Hana,Desai,NO,1,FAMILY,2,KIOSK,black_f,blue,tone_1,olive+green
P11283,Luke,Richards,YES,7,FAMILY,2,KIOSK,black,black,tone_2,blue
P11284,Georgia,Walsh,NO,1,SOLO,1,KIOSK,brunette,black,tone_1,red
P11285,Orla,Dang,NO,2,LEISURE,0,DESK,blonde_f,blue,tone_2,suit
P11286,Hannah,Nowak,NO,1,BUSINESS,1,ONLINE,blonde_f,black,tone_4,olive+green
P11287,Jisoo,Weber,NO,2,SOLO,1,KIOSK,blonde_f,black,tone_6,suit
P11288,Jasleen,Gallagher,NO,1,LEISURE,1,ONLINE,blonde_f,black,tone_6,suit
P11289,Malik,Desai,NO,1,SOLO,1,KIOSK,brunette_f,blue,tone_3,red
P11290,Lucie,Yang,NO,2,SOLO,2,DESK,brunette,blue,tone_3,suit
P11291,Lena,Gupta,NO,2,LEISURE,0,DESK,black_f,blue,tone_5,olive+green
P11292,Chidi,Lopez,YES,9,BUSINESS,1,ONLINE,blonde,blue,tone_1,red
P11293,Navdeep,Sharma,NO,3,BUSINESS,0,ONLINE,blonde_f,blue,tone_5,suit
P11294,Meera,Asante,NO,1,FAMILY,2,ONLINE,black,blue,tone_6,suit
P11295,Hamza,Dang,NO,2,LEISURE,1,DESK,brunette_f,black,tone_1,olive+green
P11296,Marco,O'Brien,YES,10,BUSINESS,0,ONLINE,blonde_f,blue,tone_2,suit
P11297,Camila,Sidhu,NO,3,LEISURE,1,ONLINE,brunette_f,blue,tone_6,olive+green
P11298,Valentina,Asante,NO,2,LEISURE,0,DESK,black_f,black,tone_3,suit
P11299,Tariq,Ito,NO,2,LEISURE,1,DESK,black,blue,tone_3,red
P11300,Jasleen,Takahashi,YES,8,BUSINESS,0,ONLINE,black,blue,tone_3,olive+green
P11301,Chloe,Desai,NO,1,LEISURE,1,ONLINE,brunette_f,blue,tone_5,blue
P11302,Grace,Boateng,NO,1,LEISURE,1,DESK,black_f,blue,tone_3,red
P11303,Gabriel,Clarke,NO,1,BUSINESS,1,KIOSK,brunette_f,blue,tone_1,olive+green
P11304,Minh,Le,NO,2,FAMILY,1,KIOSK,brunette_f,black,tone_4,blue
P11305,Sophia,Takahashi,NO,3,LEISURE,1,ONLINE,brunette_f,black,tone_6,suit
P11306,Noor,Jimenez,NO,1,LEISURE,2,KIOSK,blonde_f,blue,tone_2,olive+green
P11307,Wei,Mitchell,NO,2,LEISURE,1,KIOSK,black_f,blue,tone_2,olive+green
P11308,Hamza,Grant,NO,1,LEISURE,0,ONLINE,brunette_f,blue,tone_6,olive+green
P11309,Adam,Verma,NO,2,LEISURE,0,KIOSK,black_f,blue,tone_6,blue
P11310,Jordan,Mitchell,NO,1,LEISURE,2,KIOSK,blonde,blue,tone_3,red
P11311,Priya,Saleh,NO,1,LEISURE,1,DESK,blonde_f,black,tone_1,suit
P11312,Ayaan,Moreau,NO,1,SOLO,1,ONLINE,blonde,black,tone_4,olive+green
P11313,Alfie,Suzuki,NO,2,LEISURE,0,KIOSK,brunette,black,tone_3,red
P11314,Leon,Young,NO,1,LEISURE,1,ONLINE,brunette,blue,tone_4,red
P11315,Veer,Roberts,NO,1,BUSINESS,1,DESK,brunette_f,blue,tone_3,olive+green
P11316,Mandeep,Park,YES,9,LEISURE,1,ONLINE,blonde,black,tone_4,red
P11317,Mai,Desai,YES,10,SOLO,1,KIOSK,blonde,black,tone_5,red
P11318,Haruto,Parker,YES,5,SOLO,1,ONLINE,blonde_f,blue,tone_1,red
P11319,Ayaan,Richards,NO,2,LEISURE,1,DESK,brunette,black,tone_2,suit
P11320,Ade,O'Brien,NO,2,LEISURE,2,DESK,black_f,black,tone_2,blue
P11321,Jordan,Schneider,NO,2,FAMILY,2,DESK,brunette,blue,tone_3,olive+green
P11322,Charlotte,Joshi,NO,2,LEISURE,1,ONLINE,brunette_f,black,tone_3,suit
P11323,Joon,Campbell,NO,1,BUSINESS,0,ONLINE,black,blue,tone_3,blue
P11324,Navdeep,Clarke,YES,7,BUSINESS,1,ONLINE,blonde_f,blue,tone_4,blue
P11325,Abena,Watson,NO,1,BUSINESS,0,ONLINE,blonde,black,tone_5,olive+green
P11326,Samir,Schneider,NO,1,LEISURE,1,DESK,blonde_f,blue,tone_5,blue
P11327,Riley,Kaur,YES,5,FAMILY,2,DESK,brunette_f,blue,tone_6,suit
P11328,Samar,Iqbal,NO,1,LEISURE,1,DESK,black,blue,tone_1,olive+green
P11329,Mia,Lewandowski,NO,2,FAMILY,3,DESK,black_f,blue,tone_6,red
P11330,Rahul,Huang,NO,1,BUSINESS,1,ONLINE,black,blue,tone_4,olive+green
P11331,Vivaan,Bamba,NO,2,LEISURE,1,KIOSK,black_f,blue,tone_6,olive+green
P11332,Ali,Brar,NO,1,BUSINESS,0,ONLINE,black_f,blue,tone_3,red
P11333,Soyeon,Young,NO,1,LEISURE,0,KIOSK,brunette,black,tone_4,olive+green
P11334,Tariq,Francis,NO,3,LEISURE,0,DESK,black,black,tone_2,suit
P11335,Tariq,Howard,YES,8,FAMILY,3,DESK,black,black,tone_2,red
P11336,Isabella,Liu,NO,1,LEISURE,1,DESK,blonde_f,blue,tone_1,suit
P11337,Johanna,Malik,NO,1,LEISURE,1,ONLINE,blonde,blue,tone_6,suit
P11338,Jisoo,Rodriguez,YES,10,SOLO,2,ONLINE,blonde_f,black,tone_3,blue
P11339,Mai,Jung,NO,3,LEISURE,1,KIOSK,blonde_f,blue,tone_3,suit
P11340,Tariq,Kapoor,NO,2,FAMILY,2,DESK,blonde,blue,tone_4,suit
P11341,Dev,Baker,NO,3,LEISURE,2,ONLINE,blonde_f,blue,tone_4,blue
P11342,Isabella,Rossi,NO,2,FAMILY,2,KIOSK,brunette_f,black,tone_3,red
P11343,Tomasz,Doyle,NO,3,SOLO,0,ONLINE,black,black,tone_5,red
P11344,Olivia,Fischer,YES,10,LEISURE,1,ONLINE,black,blue,tone_5,suit
P11345,Emily,Carter,NO,2,LEISURE,0,ONLINE,blonde,black,tone_1,olive+green
P11346,Maeve,Kumar,YES,7,SOLO,1,KIOSK,black,blue,tone_1,blue
P11347,Phoebe,Zielinski,NO,1,BUSINESS,2,ONLINE,brunette_f,black,tone_6,blue
P11348,Adam,Grant,YES,7,BUSINESS,0,ONLINE,brunette_f,blue,tone_6,blue
P11349,Samir,Brown,NO,1,SOLO,2,DESK,blonde_f,blue,tone_4,olive+green
P11350,Giulia,Kumar,YES,7,FAMILY,1,KIOSK,black,black,tone_6,suit
P11351,Lucie,Ryan,NO,2,BUSINESS,1,KIOSK,brunette_f,blue,tone_3,olive+green
P11352,Leo,Yamamoto,NO,1,LEISURE,1,ONLINE,brunette,black,tone_6,olive+green
P11353,Priya,Watanabe,NO,1,FAMILY,2,DESK,blonde,black,tone_1,suit
P11354,Molly,Mehta,NO,3,LEISURE,1,ONLINE,brunette,blue,tone_6,blue
P11355,Tunde,Zielinski,NO,1,LEISURE,1,DESK,black_f,black,tone_6,blue
P11356,Niamh,Russell,NO,1,LEISURE,1,KIOSK,blonde,blue,tone_5,olive+green
P11357,Mia,Watson,NO,1,FAMILY,2,KIOSK,black_f,blue,tone_4,suit
P11358,Ava,Agyeman,NO,2,BUSINESS,1,ONLINE,blonde_f,black,tone_2,red
P11359,Diya,Taylor,NO,1,SOLO,2,KIOSK,brunette_f,blue,tone_2,red
P11360,Taylor,Jimenez,YES,10,SOLO,0,ONLINE,blonde,black,tone_5,olive+green
P11361,Sebastian,Toure,YES,8,FAMILY,1,ONLINE,black,black,tone_4,olive+green
P11362,Ava,Lopez,NO,3,BUSINESS,1,ONLINE,black,blue,tone_1,suit
P11363,Charlotte,Ricci,NO,1,LEISURE,0,KIOSK,black,black,tone_5,red
P11364,Adwoa,Robinson,NO,2,LEISURE,1,DESK,blonde_f,blue,tone_1,suit
P11365,Muhammad,Campbell,YES,8,FAMILY,2,ONLINE,brunette_f,blue,tone_2,blue
P11366,Nhi,Joshi,NO,3,BUSINESS,1,ONLINE,black_f,black,tone_2,olive+green
P11367,Henry,Foster,NO,1,LEISURE,1,ONLINE,blonde_f,blue,tone_1,olive+green
P11368,Ade,Vu,NO,1,FAMILY,2,DESK,brunette,black,tone_1,olive+green
P11369,Yuki,Kelly,NO,1,LEISURE,1,ONLINE,brunette,blue,tone_4,red
P11370,Hana,Durand,NO,2,LEISURE,1,DESK,brunette,black,tone_2,blue
P11371,Ibrahim,Moretti,NO,1,SOLO,0,ONLINE,black_f,black,tone_1,suit
P11372,Yasmin,Tran,NO,1,LEISURE,1,DESK,blonde_f,black,tone_1,blue
P11373,Vihaan,Kumar,NO,2,BUSINESS,0,KIOSK,black_f,blue,tone_3,blue
P11374,Declan,Bianchi,NO,1,BUSINESS,0,ONLINE,blonde,blue,tone_4,blue
P11375,Neil,Adams,NO,1,BUSINESS,0,ONLINE,brunette,blue,tone_3,red
P11376,Cameron,Boateng,NO,1,BUSINESS,0,ONLINE,brunette_f,black,tone_1,red
P11377,Felix,Gomez,NO,2,LEISURE,2,DESK,blonde,blue,tone_2,olive+green
P11378,Emily,Balogun,NO,1,BUSINESS,1,ONLINE,black_f,black,tone_5,red
